Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,,,,
Jimmy,2024-03-04 04:36:30,00:42:38,,Monk: Season 2: Mr. Monk and the Sleeping Suspect (Episode 7),,,,,
Jimmy,2024-03-03 18:42:09,00:00:08,"Autoplayed: user action: None; ",Monk: Season 2: Mr. Monk and the Sleeping Suspect (Episode 7),,,,,
Jimmy,2024-03-03 18:23:03,00:05:57,,Monk: Season 2: Mr. Monk Goes to the Theater (Episode 6),,,,,
Jimmy,2024-03-03 16:39:01,00:26:01,,Monk: Season 2: Mr. Monk Goes to the Theater (Episode 6),,,,,
Jimmy,2024-03-03 15:23:45,00:00:04,"Autoplayed: user action: None; ",Monk: Season 2: Mr. Monk Goes to the Theater (Episode 6),,,,,
Jimmy,2024-03-03 14:41:29,00:42:13,,"Monk: Season 2: Mr. Monk and the Very, Very Old Man (Episode 5)",,,,,
Jimmy,2024-03-03 14:41:12,00:00:15,"Autoplayed: user action: None; ",Monk: Season 1_hook_05_16x9,HOOK,,,,
Jimmy,2024-03-03 06:37:22,00:36:27,,Monk: Season 2: Mr. Monk Goes to the Theater (Episode 6),,,,,
Jimmy,2024-03-03 05:53:54,00:43:27,,"Monk: Season 2: Mr. Monk and the Very, Very Old Man (Episode 5)",,,,,
Jimmy,2024-03-03 05:18:29,00:35:24,,Monk: Season 2: Mr. Monk Goes to the Circus (Episode 4),,,,,
Jimmy,2024-03-03 05:17:35,00:00:43,"Autoplayed: user action: None; ",Monk: Season 1_hook_04_16x9,HOOK,,,,
Jimmy,2024-03-03 04:45:36,00:01:15,"Autoplayed: user action: None; ",Kindergarten Cop_hook_02_16x9,HOOK,,,,
Jimmy,2024-03-03 03:45:18,00:49:06,,Griselda: Limited Series: Lady Comes to Town (Episode 1),,,,,
Jimmy,2024-03-03 03:45:02,00:00:13,"Autoplayed: user action: None; ",Limited Series Genre Specific Moment Clip: Griselda,HOOK,,,,
Jimmy,2024-03-03 03:44:35,00:00:06,"Autoplayed: user action: None; ",Monk: Season 1_hook_04_16x9,HOOK,,,,
Jimmy,2024-03-02 06:55:12,00:03:08,,Monk: Season 2: Mr. Monk Goes to the Circus (Episode 4),,,,,
Jimmy,2024-03-02 06:28:06,00:16:04,,Monk: Season 2: Mr. Monk Goes to Mexico (Episode 3),,,,,
Jimmy,2024-03-02 05:40:55,00:15:09,,Monk: Season 2: Mr. Monk Goes to Mexico (Episode 3),,,,,
Jimmy,2024-03-02 04:48:29,00:42:00,,Monk: Season 2: Mr. Monk Goes to the Ballgame (Episode 2),,,,,
Jimmy,2024-03-02 03:02:02,00:42:39,,Monk: Season 2: Mr. Monk Goes Back to School (Episode 1),,,,,
Jimmy,2024-03-01 08:27:45,00:00:11,"Autoplayed: user action: None; ",Monk: Season 2: Mr. Monk Goes Back to School (Episode 1),,,,,
Jimmy,2024-03-01 08:04:40,00:23:04,,Monk: Season 1: Mr. Monk and the Airplane (Episode 13),,,,,
Jimmy,2024-02-29 01:51:07,00:19:22,,Monk: Season 1: Mr. Monk and the Airplane (Episode 13),,,,,
Jimmy,2024-02-27 21:32:38,00:00:20,,Monk: Season 1: Mr. Monk and the Airplane (Episode 13),,,,,
Jimmy,2024-02-27 21:02:18,00:29:32,,Monk: Season 1: Mr. Monk Meets the Red-Headed Stranger (Episode 12),,,,,
Jimmy,2024-02-27 20:41:22,00:13:01,,Monk: Season 1: Mr. Monk Meets the Red-Headed Stranger (Episode 12),,,,,
Jimmy,2024-02-27 20:41:07,00:00:05,"Autoplayed: user action: None; ",Brooklyn Nine-Nine: Season 1 - CLM 4,HOOK,,,,
Jimmy,2024-02-26 21:22:22,00:00:03,"Autoplayed: user action: None; ",Monk: Season 1: Mr. Monk Meets the Red-Headed Stranger (Episode 12),,,,,
Jimmy,2024-02-26 21:10:07,00:12:12,,Monk: Season 1: Mr. Monk and the Earthquake (Episode 11),,,,,
Jimmy,2024-02-26 21:09:48,00:00:09,"Autoplayed: user action: None; ",Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,,,,
Jimmy,2024-02-26 04:22:22,00:31:10,,Monk: Season 1: Mr. Monk and the Earthquake (Episode 11),,,,,
Jimmy,2024-02-26 02:35:53,00:42:53,,Monk: Season 1: Mr. Monk Takes a Vacation (Episode 10),,,,,
Jimmy,2024-02-25 21:21:16,00:42:15,,Monk: Season 1: Mr. Monk and the Marathon Man (Episode 9),,,,,
Jimmy,2024-02-25 20:22:59,00:42:51,,Monk: Season 1: Mr. Monk and the Other Woman (Episode 8),,,,,
Jimmy,2024-02-25 19:40:47,00:41:26,,Monk: Season 1: Mr. Monk and the Billionaire Mugger (Episode 7),,,,,
Jimmy,2024-02-25 00:42:00,00:24:54,,Monk: Season 1: Mr. Monk Goes to the Asylum (Episode 6),,,,,
Jimmy,2024-02-24 23:35:13,00:16:52,,Monk: Season 1: Mr. Monk Goes to the Asylum (Episode 6),,,,,
Jimmy,2024-02-24 20:46:28,00:00:02,,Monk: Season 1: Mr. Monk Goes to the Asylum (Episode 6),,,,,
Jimmy,2024-02-24 20:22:40,00:23:48,,Monk: Season 1: Mr. Monk Goes to the Carnival (Episode 5),,,,,
Jimmy,2024-02-24 16:29:06,00:17:59,,Monk: Season 1: Mr. Monk Goes to the Carnival (Episode 5),,,,,
Jimmy,2024-02-24 02:26:40,00:15:46,,Taylor Tomlinson: Have It All,,,,,
Jimmy,2024-02-24 02:08:48,00:12:57,,Taylor Tomlinson: Have It All,,,,,
Jimmy,2024-02-22 02:22:24,00:36:33,,Taylor Tomlinson: Have It All,,,,,
Jimmy,2024-02-19 04:04:05,00:43:15,,Monk: Season 1: Mr. Monk Meets Dale the Whale (Episode 4),,,,,
Jimmy,2024-02-19 02:49:15,00:43:43,,Monk: Season 1: Mr. Monk and the Psychic (Episode 3),,,,,
Jimmy,2024-02-19 01:57:40,00:39:08,,Monk: Season 1: Mr. Monk and the Candidate: Part 2 (Episode 2),,,,,
Jimmy,2024-02-19 01:03:14,00:41:30,,Monk: Season 1: Mr. Monk and the Candidate: Part 1 (Episode 1),,,,,
Jimmy,2024-02-19 00:55:25,00:00:32,"Autoplayed: user action: None; ",High Context Clip 2: The Greatest Night in Pop,HOOK,,,,
Jimmy,2024-02-09 18:58:58,00:01:28,"Autoplayed: user action: None; ",Season 1 Informative Clip: The Trust,HOOK,,,,
Jimmy,2024-02-05 05:46:27,00:05:09,,"Seinfeld: Season 4: The Trip, Part II (Episode 2)",,,,,
Jimmy,2024-02-05 05:32:28,00:13:58,,"Seinfeld: Season 4: The Trip, Part I (Episode 1)",,,,,
Jimmy,2024-02-05 05:32:21,00:00:06,"Autoplayed: user action: None; ",Seinfeld: Seinfeld: Season 3_hook_primary_16x9,HOOK,,,,
Jimmy,2024-02-03 04:05:39,00:01:14,"Autoplayed: user action: None; ",Informative Clip: The Greatest Night in Pop,HOOK,,,,
Jimmy,2024-02-03 04:04:34,00:00:53,"Autoplayed: user action: None; ",The Hill (2023)_hook_02_16x9,HOOK,,,,
Jimmy,2024-02-03 03:43:51,00:20:06,,Apollo 13,,,,,
Jimmy,2024-02-02 07:32:59,00:00:05,"Autoplayed: user action: None; ",Trailer: Farming Simulator 23,TRAILER,,,,
Jimmy,2024-02-02 07:31:24,00:00:40,"Autoplayed: user action: None; ",The Hill (2023)_hook_primary_16x9,HOOK,,,,
Jimmy,2024-02-02 06:50:51,00:40:28,,Apollo 13,,,,,
Jimmy,2024-02-02 04:13:37,01:34:36,,Apollo 13,,,,,
Jimmy,2024-02-02 04:12:53,00:00:34,"Autoplayed: user action: None; ",Apollo 13_hook_primary_16x9,HOOK,,,,
Jimmy,2024-02-02 04:12:43,00:00:06,"Autoplayed: user action: None; ",Limited Series Villain / Antagonist Clip: Griselda,HOOK,,,,
Jimmy,2024-01-28 08:11:11,00:00:26,"Autoplayed: user action: None; ",Season 1 Trailer: American Nightmare,TRAILER,,,,
Jimmy,2024-01-28 05:28:13,01:59:02,,Joker,,,,,
Jimmy,2024-01-28 05:27:29,00:00:20,"Autoplayed: user action: None; ",Bird on a Wire_hook_01_16x9,HOOK,,,,
Jimmy,2024-01-28 05:26:28,00:00:48,"Autoplayed: user action: None; ",Training Day_hook_primary_16x9,HOOK,,,,
Jimmy,2024-01-28 05:24:28,00:01:12,"Autoplayed: user action: None; ",Season 1 Moment of High Emotion Clip: BEEF,HOOK,,,,
Jimmy,2024-01-27 02:27:10,00:00:48,"Autoplayed: user action: None; ",Season 1 Informative Clip: American Nightmare,HOOK,,,,
Jimmy,2024-01-27 02:10:16,00:03:42,,American Nightmare: Season 1: Part One: The Boyfriend (Episode 1),,,,,
Jimmy,2024-01-27 02:09:58,00:00:15,"Autoplayed: user action: None; ",Season 1 Informative Clip: American Nightmare,HOOK,,,,
Jimmy,2024-01-21 04:34:12,00:00:04,"Autoplayed: user action: None; ",Band of Brothers_hook_01_16x9,HOOK,,,,
Jimmy,2024-01-21 04:32:16,00:00:06,"Autoplayed: user action: None; ",Forgetting Sarah Marshall_hook_primary_16x9,HOOK,,,,
Jimmy,2024-01-21 04:31:58,00:00:08,"Autoplayed: user action: None; ",Heat_hook_primary_16x9,HOOK,,,,
Jimmy,2024-01-21 04:30:10,00:00:08,"Autoplayed: user action: None; ",This Is Us: This Is Us: Season 1 - CLM 13,HOOK,,,,
Jimmy,2024-01-21 04:26:36,00:01:43,"Autoplayed: user action: None; ",Trailer: Lift,TRAILER,,,,
Jimmy,2024-01-21 04:25:08,00:00:18,"Autoplayed: user action: None; ",Season 5 Villain / Antagonist Clip: Cobra Kai,HOOK,,,,
Jimmy,2024-01-21 04:24:33,00:00:05,"Autoplayed: user action: None; ",Limited Series Plot Clip: Fool Me Once,HOOK,,,,
Jimmy,2024-01-21 04:24:14,00:00:14,"Autoplayed: user action: None; ",Meet the Parents_hook_primary_16x9,HOOK,,,,
Jimmy,2024-01-16 03:00:59,00:08:48,,"Seinfeld: Season 4: The Trip, Part I (Episode 1)",,,,,
Jimmy,2024-01-16 02:32:25,00:22:55,,Seinfeld: Season 3: The Keys (Episode 22),,,,,
Jimmy,2024-01-16 02:07:00,00:22:42,,Seinfeld: Season 3: The Parking Space (Episode 21),,,,,
Jimmy,2024-01-16 01:55:07,00:11:42,,Seinfeld: Season 3: The Letter (Episode 20),,,,,
Jimmy,2024-01-16 01:45:49,00:08:42,,Seinfeld: Season 3: The Letter (Episode 20),,,,,
Jimmy,2024-01-16 01:44:16,00:00:41,"Autoplayed: user action: None; ",Trapped_hook_05_16x9,HOOK,,,,
Jimmy,2024-01-16 01:43:46,00:00:04,"Autoplayed: user action: None; ",Main Character Intro Clip: Boy Swallows Universe,HOOK,,,,
Jimmy,2024-01-09 12:28:09,00:00:09,"Autoplayed: user action: None; ",Season 3 Teaser 1: You,TEASER_TRAILER,,,,
Jimmy,2024-01-09 12:27:56,00:00:04,"Autoplayed: user action: None; ",Season 5 Trailer: Better Call Saul,TRAILER,,,,
Jimmy,2024-01-09 12:25:52,00:01:15,"Autoplayed: user action: None; ",The Walking Dead: Season 1 - CLM 7,HOOK,,,,
Jimmy,2024-01-09 12:25:20,00:00:09,"Autoplayed: user action: None; ",Christmas with the Kranks_hook_primary_16x9,HOOK,,,,
Jimmy,2024-01-09 12:24:13,00:01:03,"Autoplayed: user action: None; ",Christmas with the Kranks_hook_primary_16x9,HOOK,,,,
Jimmy,2024-01-09 12:23:50,00:00:14,"Autoplayed: user action: None; ",Limited Series Plot Clip: Fool Me Once,HOOK,,,,
Jimmy,2024-01-09 12:23:36,00:00:11,"Autoplayed: user action: None; ",John Wick: Chapter 3 - Parabellum_hook_03_16x9,HOOK,,,,
Jimmy,2024-01-09 12:23:24,00:00:11,"Autoplayed: user action: None; ",Supporting Character Clip: Society of the Snow,HOOK,,,,
Jimmy,2024-01-07 16:47:32,00:34:10,,No Hard Feelings,,,,,
Jimmy,2024-01-07 15:50:37,00:17:17,,No Hard Feelings,,,,,
Jimmy,2024-01-07 04:02:22,00:44:48,,No Hard Feelings,,,,,
Jimmy,2024-01-07 04:00:22,00:01:58,"Autoplayed: user action: None; ",Trailer: No Hard Feelings,TRAILER,,,,
Jimmy,2024-01-07 03:59:33,00:00:22,"Autoplayed: user action: None; ",Prometheus_hook_03_16x9,HOOK,,,,
Jimmy,2024-01-07 03:59:20,00:00:08,"Autoplayed: user action: None; ",The Purge: Election Year_hook_primary_16x9,HOOK,,,,
Jimmy,2024-01-07 03:58:38,00:00:33,"Autoplayed: user action: None; ",School of Rock_Manualhook_1_16x9,HOOK,,,,
Jimmy,2024-01-07 03:58:03,00:00:30,"Autoplayed: user action: None; ",John Wick: Chapter 2_hook_primary_16x9,HOOK,,,,
Jimmy,2024-01-07 03:56:28,00:01:25,"Autoplayed: user action: None; ",Breaking Bad: Season 1_hook_03_16x9,HOOK,,,,
Jimmy,2024-01-07 03:54:20,00:00:57,"Autoplayed: user action: None; ",Meet the Parents_hook_primary_16x9,HOOK,,,,
Jimmy,2024-01-07 03:38:04,00:16:01,,John Wick,,,,,
Jimmy,2024-01-05 02:49:41,00:14:38,,John Wick,,,,,
Jimmy,2024-01-05 02:35:03,00:11:52,,John Wick,,,,,
Jimmy,2024-01-05 02:27:08,00:02:23,,Seinfeld: Season 3: The Letter (Episode 20),,,,,
Jimmy,2024-01-05 02:04:20,00:22:46,,Seinfeld: Season 3: The Good Samaritan (Episode 19),,,,,
Jimmy,2024-01-05 02:00:36,00:03:40,,Seinfeld: Season 3: The Limo (Episode 18),,,,,
Jimmy,2024-01-05 01:44:30,00:02:40,,Seinfeld: Season 3: The Limo (Episode 18),,,,,
Jimmy,2024-01-05 01:44:14,00:00:04,"Autoplayed: user action: None; ",Taken_hook_03_16x9,HOOK,,,,
Jimmy,2024-01-04 04:57:19,00:49:17,,John Wick,,,,,
Jimmy,2024-01-04 04:57:11,00:00:06,"Autoplayed: user action: None; ",John Wick_hook_primary_16x9,HOOK,,,,
Jimmy,2024-01-04 04:52:07,00:03:55,,Seinfeld: Season 3: The Limo (Episode 18),,,,,
Jimmy,2024-01-04 03:57:54,00:45:46,,"Seinfeld: Season 3: The Boy Friend, Part I & II (Episode 17)",,,,,
Jimmy,2024-01-04 03:35:17,00:22:35,,Seinfeld: Season 3: The Fix-Up (Episode 16),,,,,
Jimmy,2024-01-04 03:05:13,00:22:44,,Seinfeld: Season 3: The Suicide (Episode 15),,,,,
Jimmy,2024-01-04 02:25:50,00:23:29,,Seinfeld: Season 3: The Pez Dispenser (Episode 14),,,,,
Jimmy,2024-01-04 02:13:48,00:07:39,,Seinfeld: Season 3: The Subway (Episode 13),,,,,
Jimmy,2024-01-04 02:05:24,00:05:53,,Seinfeld: Season 3: The Subway (Episode 13),,,,,
Jimmy,2024-01-04 02:03:39,00:01:26,"Autoplayed: user action: None; ",Joker_hook_01_16x9,HOOK,,,,
Jimmy,2024-01-04 02:03:30,00:00:04,"Autoplayed: user action: None; ",Gravity_hook_02_16x9,HOOK,,,,
Jimmy,2024-01-04 02:03:25,00:00:05,"Autoplayed: user action: None; ",Limited Series Plot Clip: Fool Me Once,HOOK,,,,
Jimmy,2024-01-04 02:03:16,00:00:07,"Autoplayed: user action: None; ",John Wick: Chapter 3 - Parabellum_hook_02_16x9,HOOK,,,,
Jimmy,2024-01-04 02:03:10,00:00:06,"Autoplayed: user action: None; ",John Wick: Chapter 2_hook_primary_16x9,HOOK,,,,
Jimmy,2024-01-04 02:02:58,00:00:05,"Autoplayed: user action: None; ",The Equalizer 3_hook_03_16x9,HOOK,,,,
Jimmy,2024-01-02 02:04:20,00:49:01,,Dave Chappelle: The Dreamer,,,,,
Jimmy,2024-01-02 01:53:59,00:07:41,,Dave Chappelle: The Dreamer,,,,,
Jimmy,2024-01-02 01:53:51,00:00:04,"Autoplayed: user action: None; ",Teaser: Dave Chappelle: The Dreamer,TEASER_TRAILER,,,,
Jimmy,2023-12-31 04:18:59,00:28:23,,Six Feet Under: Season 1: Pilot (Episode 1),,,,,
Jimmy,2023-12-31 04:18:40,00:00:06,"Autoplayed: user action: None; ",Six Feet Under: Season 1_hook_01_16x9,HOOK,,,,
Jimmy,2023-12-31 04:18:21,00:00:05,"Autoplayed: user action: None; ",The Batman_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-31 04:17:50,00:00:08,"Autoplayed: user action: None; ",Supporting Character Clip: Leave the World Behind,HOOK,,,,
Jimmy,2023-12-30 05:25:28,00:08:46,,Seinfeld: Season 3: The Subway (Episode 13),,,,,
Jimmy,2023-12-30 05:19:40,00:00:05,,Seinfeld: Season 3: The Subway (Episode 13),,,,,
Jimmy,2023-12-30 04:52:21,00:21:45,,Seinfeld: Season 3: The Red Dot (Episode 12),,,,,
Jimmy,2023-12-30 04:52:05,00:00:14,"Autoplayed: user action: None; ",Seinfeld: Seinfeld: Season 8_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-30 03:36:43,00:47:35,,The Batman,,,,,
Jimmy,2023-12-30 03:36:13,00:00:28,"Autoplayed: user action: None; ",The Batman_hook_05_16x9,HOOK,,,,
Jimmy,2023-12-30 03:34:37,00:00:49,"Autoplayed: user action: None; ",Young Sheldon: Season 1_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-30 03:33:56,00:00:18,"Autoplayed: user action: None; ","Cliffhanger Clip: Thank You, I'm Sorry",HOOK,,,,
Jimmy,2023-12-30 03:33:45,00:00:02,,Seinfeld: Season 3: The Red Dot (Episode 12),,,,,
Jimmy,2023-12-30 03:01:05,00:22:49,,Seinfeld: Season 3: The Alternate Side (Episode 11),,,,,
Jimmy,2023-12-30 02:38:47,00:22:17,,Seinfeld: Season 3: The Stranded (Episode 10),,,,,
Jimmy,2023-12-30 02:09:01,00:21:45,,Seinfeld: Season 3: The Nose Job (Episode 9),,,,,
Jimmy,2023-12-30 01:53:39,00:15:22,,Seinfeld: Season 3: The Tape (Episode 8),,,,,
Jimmy,2023-12-28 05:16:26,00:07:05,,Seinfeld: Season 3: The Tape (Episode 8),,,,,
Jimmy,2023-12-28 04:54:01,00:22:23,,Seinfeld: Season 3: The Cafe (Episode 7),,,,,
Jimmy,2023-12-28 04:53:38,00:00:21,"Autoplayed: user action: None; ",Seinfeld: Seinfeld: Seasons 1 & 2_hook_01_16x9,HOOK,,,,
Jimmy,2023-12-28 04:53:05,00:00:09,"Autoplayed: user action: None; ",The Walking Dead: Season 1_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-28 04:52:50,00:00:07,"Autoplayed: user action: None; ",Trailer: Gran Turismo,TRAILER,,,,
Jimmy,2023-12-28 04:48:08,00:00:20,"Autoplayed: user action: None; ",Sniper: Assassin's End_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-25 04:00:07,01:27:00,,Leave the World Behind,,,,,
Jimmy,2023-12-25 03:59:57,00:00:08,"Autoplayed: user action: None; ",Supporting Character Clip: Leave the World Behind,HOOK,,,,
Jimmy,2023-12-25 03:59:34,00:00:17,"Autoplayed: user action: None; ",She's the Man_hook_04_16x9,HOOK,,,,
Jimmy,2023-12-25 02:47:20,00:00:10,"Autoplayed: user action: None; ",Taken_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-25 01:46:33,01:00:25,,A Man Called Otto,,,,,
Jimmy,2023-12-25 00:45:51,01:00:23,,A Man Called Otto,,,,,
Jimmy,2023-12-25 00:45:00,00:00:50,"Autoplayed: user action: None; ",A Man Called Otto_hook_01_16x9,HOOK,,,,
Jimmy,2023-12-25 00:43:14,00:01:29,"Autoplayed: user action: None; ",A Man Called Otto_hook_01_16x9,HOOK,,,,
Jimmy,2023-12-22 20:48:14,00:00:07,"Autoplayed: user action: None; ",Elvis_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-22 20:48:06,00:00:04,"Autoplayed: user action: None; ",Main Character Intro Clip 3: Maestro,HOOK,,,,
Jimmy,2023-12-22 01:14:38,00:03:26,,Taken 2,,,,,
Jimmy,2023-12-22 01:02:47,00:07:12,,Taken 2,,,,,
Jimmy,2023-12-21 04:02:25,01:07:38,,Taken 2,,,,,
Jimmy,2023-12-17 04:51:56,00:06:21,,Taken 2,,,,,
Jimmy,2023-12-17 04:51:40,00:00:13,"Autoplayed: user action: None; ",Taken 2_hook_01_16x9,HOOK,,,,
Jimmy,2023-12-17 04:50:35,00:00:57,"Autoplayed: user action: None; ",Boyz N the Hood_hook_05_16x9,HOOK,,,,
Jimmy,2023-12-17 04:30:02,00:00:10,"Autoplayed: user action: None; ",Safe (Trailer),TRAILER,,,,
Jimmy,2023-12-16 04:30:47,00:06:26,,Leave the World Behind,,,,,
Jimmy,2023-12-16 04:29:46,00:00:27,"Autoplayed: user action: None; ",Beverly Hills Cop_hook_05_16x9,HOOK,,,,
Jimmy,2023-12-16 02:45:05,01:18:16,,Kevin Hart & Chris Rock: Headliners Only,,,,,
Jimmy,2023-12-16 02:44:18,00:00:44,"Autoplayed: user action: None; ",Comedy Clip: Kevin Hart & Chris Rock: Headliners Only,HOOK,,,,
Jimmy,2023-12-11 04:50:14,00:00:05,"Autoplayed: user action: None; ",The Batman_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-11 04:49:26,00:00:33,"Autoplayed: user action: None; ",Hunter Killer_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-11 03:13:23,00:00:49,"Autoplayed: user action: None; ",Hunter Killer - CLM 2,HOOK,,,,
Jimmy,2023-12-11 03:10:37,00:01:26,"Autoplayed: user action: None; ",Supporting Character Clip: Leave the World Behind,HOOK,,,,
Jimmy,2023-12-08 04:37:42,00:00:12,"Autoplayed: user action: None; ",Get Out_hook_02_16x9,HOOK,,,,
Jimmy,2023-12-08 04:36:29,00:00:42,"Autoplayed: user action: None; ",The Silencing - CLM 9,HOOK,,,,
Jimmy,2023-12-08 04:35:32,00:00:15,"Autoplayed: user action: None; ",Contraband_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-08 04:35:02,00:00:06,"Autoplayed: user action: None; ",Batman v Superman: Dawn of Justice_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-08 04:34:45,00:00:07,"Autoplayed: user action: None; ",Snitch_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-08 04:34:26,00:00:13,"Autoplayed: user action: None; ",13 Hours: The Secret Soldiers of Benghazi_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-08 04:33:54,00:00:10,"Autoplayed: user action: None; ",COLD PURSUIT_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-08 04:33:39,00:00:04,"Autoplayed: user action: None; ",Eagle Eye_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-03 05:37:28,00:00:38,"Autoplayed: user action: None; ",Catch Me If You Can_hook_01_16x9,HOOK,,,,
Jimmy,2023-12-03 05:36:50,00:00:14,"Autoplayed: user action: None; ",Gridiron Gang_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-03 05:36:32,00:00:06,"Autoplayed: user action: None; ",Season 5 Trailer: Better Call Saul,TRAILER,,,,
Jimmy,2023-12-03 05:35:42,00:00:39,"Autoplayed: user action: None; ",Season 1 Trailer: Seinfeld,TRAILER,,,,
Jimmy,2023-12-03 05:35:04,00:00:32,"Autoplayed: user action: None; ",The Good Cop (Trailer),TRAILER,,,,
Jimmy,2023-12-03 05:34:13,00:00:12,"Autoplayed: user action: None; ",The Batman_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-03 05:33:22,00:00:38,"Autoplayed: user action: None; ",Frybread Face and Me_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-03 05:33:13,00:00:05,"Autoplayed: user action: None; ",Frybread Face and Me_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-03 05:33:04,00:00:04,"Autoplayed: user action: None; ",The Pacific_hook_02_16x9,HOOK,,,,
Jimmy,2023-12-03 04:02:02,01:12:59,,Lone Survivor,,,,,
Jimmy,2023-12-02 18:03:49,01:17:13,,Frybread Face and Me,,,,,
Jimmy,2023-12-02 18:03:36,00:00:10,"Autoplayed: user action: None; ",Frybread Face and Me_hook_primary_16x9,HOOK,,,,
Jimmy,2023-12-01 22:53:29,00:47:08,,Lone Survivor,,,,,
Jimmy,2023-12-01 22:53:27,00:44:29,,Lone Survivor,,,,,
Jimmy,2023-12-01 22:52:11,00:00:45,"Autoplayed: user action: None; ",Season 1 Teaser: Squid Game: The Challenge,TEASER_TRAILER,,,,
Jimmy,2023-12-01 22:50:57,00:00:55,"Autoplayed: user action: None; ",Genre Specific Moment Clip: Family Switch,HOOK,,,,
Jimmy,2023-11-12 14:03:42,00:17:12,,You Are So Not Invited to My Bat Mitzvah,,,,,
Jimmy,2023-11-11 03:11:16,00:08:43,,You Are So Not Invited to My Bat Mitzvah,,,,,
Jimmy,2023-11-08 17:40:54,00:06:58,,Sly,,,,,
Jimmy,2023-11-08 16:53:40,00:25:41,,Sly,,,,,
Jimmy,2023-11-04 19:08:18,00:15:34,,Sly,,,,,
Jimmy,2023-11-04 17:19:24,00:18:06,,Sly,,,,,
Jimmy,2023-11-04 16:51:09,00:05:04,,Sly,,,,,
Jimmy,2023-11-04 16:50:58,00:00:07,"Autoplayed: user action: None; ",Trailer: Sly,TRAILER,,,,
Jimmy,2023-11-02 15:17:34,00:00:50,"Autoplayed: user action: None; ",Trailer: Monster,TRAILER,,,,
Jimmy,2023-11-02 15:16:55,00:00:34,"Autoplayed: user action: None; ",All Day and a Night PVS Clip 1,HOOK,,,,
Jimmy,2023-11-02 15:16:38,00:00:11,"Autoplayed: user action: None; ",Trailer: Monster,TRAILER,,,,
Jimmy,2023-11-02 15:16:28,00:00:05,"Autoplayed: user action: None; ",CRITICAL THINKING_hook_primary_16x9,HOOK,,,,
Jimmy,2023-11-02 15:15:25,00:00:59,"Autoplayed: user action: None; ",The Laundromat TextInTrailer_Marketing,TRAILER,,,,
Jimmy,2023-11-02 15:14:39,00:00:21,"Autoplayed: user action: None; ",The Most Hated Woman in America (Trailer),TRAILER,,,,
Jimmy,2023-11-02 15:14:25,00:00:10,"Autoplayed: user action: None; ",8 Mile_hook_primary_16x9,HOOK,,,,
Jimmy,2023-11-02 15:13:41,00:00:36,"Autoplayed: user action: None; ",Trailer: The Trial of the Chicago 7,TRAILER,,,,
Jimmy,2023-11-02 15:12:26,00:00:21,"Autoplayed: user action: None; ",Trailer: The Trial of the Chicago 7,TRAILER,,,,
Jimmy,2023-11-02 15:11:59,00:00:13,"Autoplayed: user action: None; ",Vice_hook_01_16x9,HOOK,,,,
Jimmy,2023-11-02 15:11:02,00:00:36,"Autoplayed: user action: None; ",American Made_hook_01_16x9,HOOK,,,,
Jimmy,2023-11-02 15:08:48,00:02:01,,Trailer: Bruised,TRAILER,,,,
Jimmy,2023-11-02 15:08:07,00:00:37,"Autoplayed: user action: None; ",Catch Me If You Can_hook_05_16x9,HOOK,,,,
Jimmy,2023-11-02 15:07:36,00:00:27,"Autoplayed: user action: None; ",Marshall_hook_05_16x9,HOOK,,,,
Jimmy,2023-11-01 21:59:30,00:00:13,"Autoplayed: user action: None; ",Announcement: The Irishman,TEASER_TRAILER,,,,
Jimmy,2023-11-01 21:59:06,00:00:06,"Autoplayed: user action: None; ",Cliffhanger Clip: Reptile,HOOK,,,,
Jimmy,2023-11-01 21:57:29,00:01:12,"Autoplayed: user action: None; ",Us_hook_05_16x9,HOOK,,,,
Jimmy,2023-11-01 21:57:02,00:00:07,"Autoplayed: user action: None; ",Trailer: No Hard Feelings,TRAILER,,,,
Jimmy,2023-10-29 03:51:54,00:00:16,"Autoplayed: user action: None; ",My Best Friend's Wedding_hook_primary_16x9,HOOK,,,,
Jimmy,2023-10-29 02:57:53,00:00:07,"Autoplayed: user action: None; ",Miss Congeniality - CLM 11,HOOK,,,,
